Objects
100
,,Global Angle collar:collar,,,,,,Global Angle head:head,,,,,,Global Angle left_elbow:left_elbow,,,,,,Global Angle left_hand:left_hand,,,,,,Global Angle left_shoulder:left_shoulder,,,,,,Global Angle right_elbow:right_elbow,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_shoulder:right_shoulder,,,,,,Global Angle hip:hip,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
20,0,-0.053528,-0.012969,0.069240,-315.833710,-1638.281982,585.176514,-0.134335,-0.041212,-0.337057,-322.025940,-1805.293701,916.398743,-0.938618,-0.692840,-1.086826,-546.260559,-1669.362183,358.340393,0.026688,-1.442050,-0.744784,-571.957397,-1510.536743,139.903229,-0.120841,-0.018968,-0.128055,-435.638367,-1643.338379,570.378357,-0.854433,0.528161,0.986450,-45.179798,-1694.371216,366.970581,0.156913,1.142894,0.628587,-17.804796,-1505.667114,196.612823,-0.316293,0.126028,0.127613,-153.572250,-1637.432007,580.032837,-0.219908,-0.072748,0.074159,-263.088959,-1624.432861,252.626694
21,0,-0.057304,-0.013288,0.066174,-315.850220,-1638.869751,584.701050,-0.133042,-0.044510,-0.342457,-322.189392,-1805.252686,916.386047,-0.938688,-0.692746,-1.092314,-546.590088,-1669.395508,358.393097,0.023173,-1.440292,-0.746826,-572.070801,-1510.414429,139.968597,-0.126075,-0.021311,-0.129762,-435.708527,-1643.796387,570.002441,-0.854323,0.529263,0.986604,-45.363338,-1694.655029,366.873840,0.146488,1.132187,0.641836,-17.343643,-1505.891602,196.678970,-0.325288,0.126037,0.125873,-153.733032,-1638.284302,579.409912,-0.226406,-0.071199,0.069374,-263.112030,-1626.443237,252.113907
22,0,-0.064614,-0.006966,0.032125,-316.584808,-1638.538208,584.577698,-0.129255,-0.041330,-0.331433,-322.963257,-1805.157715,916.398071,-0.939938,-0.688828,-1.093574,-546.881226,-1669.410767,358.412659,0.021838,-1.442086,-0.752634,-572.203125,-1510.335571,139.966339,-0.129553,-0.018476,-0.132012,-435.710266,-1644.336914,569.667480,-0.854737,0.526983,0.987124,-45.674339,-1695.008301,366.699341,0.145086,1.141339,0.647599,-17.194916,-1506.123047,196.915436,-0.333233,0.126098,0.126335,-153.827820,-1639.161621,578.838135,-0.226587,-0.070626,0.069429,-263.033569,-1628.471924,251.684692
23,0,-0.058793,-0.011622,0.066573,-315.837616,-1640.354492,583.851379,-0.130009,-0.042524,-0.329997,-323.230255,-1805.223389,916.294434,-0.924999,-0.691056,-1.094101,-547.522827,-1669.254517,358.919769,0.001101,-1.443802,-0.748624,-572.428955,-1510.440918,140.159561,-0.130662,-0.016579,-0.136200,-435.527771,-1644.991943,569.292480,-0.842382,0.525499,1.003099,-46.515728,-1695.466919,366.567230,0.147648,1.138312,0.643017,-17.351334,-1506.292603,197.086807,-0.335529,0.129003,0.127131,-153.885818,-1640.076538,578.274719,-0.231981,-0.070978,0.065069,-263.060181,-1630.571411,251.219452
24,0,-0.061847,-0.010956,0.064937,-315.842285,-1641.121582,583.453857,-0.131896,-0.044201,-0.329542,-323.464325,-1805.351562,916.143127,-0.927009,-0.687709,-1.095938,-547.775574,-1669.270508,359.033417,0.001773,-1.442824,-0.746006,-572.478333,-1510.368652,140.314453,-0.135036,-0.012666,-0.139130,-435.592316,-1645.729858,569.000793,-0.843131,0.530163,0.989352,-47.068146,-1695.836182,366.256317,0.151963,1.137090,0.640501,-17.443645,-1506.477417,197.292816,-0.325163,0.134757,0.127728,-153.862259,-1641.134277,577.633423,-0.235435,-0.070672,0.065171,-263.026550,-1632.654419,250.814911
25,0,-0.093425,-0.007159,0.036800,-316.479553,-1641.094360,583.688416,-0.136863,-0.046726,-0.333076,-323.516479,-1805.485962,915.846130,-0.929211,-0.682139,-1.096169,-547.985229,-1669.273193,359.136292,0.007141,-1.438569,-0.747901,-572.499329,-1510.285034,140.387192,-0.129285,-0.016128,-0.144564,-435.490814,-1646.334351,568.649963,-0.834604,0.536051,0.990729,-48.106472,-1696.376587,365.891754,0.157927,1.135987,0.637344,-17.635332,-1506.682373,197.449142,-0.335058,0.136398,0.126857,-154.018066,-1642.072510,576.919128,-0.239265,-0.067348,0.062222,-262.996735,-1634.754028,250.384689
26,0,-0.068449,-0.010199,0.066315,-315.737885,-1642.765015,582.684326,-0.135085,-0.043608,-0.333588,-323.851746,-1805.608765,915.748779,-0.931940,-0.676672,-1.097729,-548.203674,-1669.252075,359.315521,0.011528,-1.424367,-0.748612,-572.352112,-1510.138550,140.684982,-0.128897,-0.018131,-0.148774,-435.456055,-1647.000610,568.344788,-0.826019,0.540015,0.981132,-49.299091,-1696.739990,365.513367,0.162709,1.133429,0.632639,-17.903879,-1506.916016,197.631378,-0.341069,0.137638,0.128290,-154.066956,-1643.106201,576.232544,-0.243565,-0.068127,0.058920,-262.948639,-1636.865356,250.013229
27,0,-0.070953,-0.009204,0.059785,-315.849396,-1643.509399,582.378174,-0.135082,-0.045732,-0.334649,-324.053314,-1805.902344,915.544067,-0.932457,-0.675045,-1.103398,-548.413574,-1669.281982,359.628143,-0.001213,-1.424335,-0.748245,-572.610962,-1510.260376,140.830688,-0.132342,-0.021535,-0.151588,-435.408966,-1647.759521,568.130859,-0.804518,0.541242,0.970427,-50.654263,-1696.934448,365.170349,0.164679,1.130406,0.634766,-18.086588,-1507.386597,197.878510,-0.346057,0.142840,0.129169,-154.194412,-1644.180298,575.474121,-0.247165,-0.068752,0.057026,-262.957916,-1639.101318,249.633301
28,0,-0.075769,-0.008948,0.060284,-315.804291,-1644.364746,582.060852,-0.140142,-0.045534,-0.330462,-324.290833,-1806.342407,915.311462,-0.933304,-0.672293,-1.107802,-548.545654,-1669.270630,359.951996,-0.001533,-1.423620,-0.744985,-572.740906,-1510.236694,141.163284,-0.139306,-0.015019,-0.150712,-435.363647,-1648.688721,567.892883,-0.818383,0.547231,0.974748,-52.067493,-1697.787476,364.804901,0.166706,1.128078,0.629976,-18.527012,-1507.629150,198.059891,-0.344136,0.147167,0.128521,-154.253342,-1645.312744,574.713928,-0.245700,-0.069127,0.056047,-262.861877,-1641.308350,249.306580
29,0,-0.079657,-0.010829,0.063322,-315.663055,-1645.401001,581.628601,-0.147415,-0.057723,-0.334662,-324.113159,-1806.899536,914.872925,-0.935135,-0.669446,-1.111795,-548.647034,-1669.226562,360.282379,0.002928,-1.420611,-0.750593,-572.891907,-1509.866333,141.675827,-0.140360,-0.008550,-0.154603,-435.220367,-1649.523682,567.536682,-0.820826,0.553014,0.961784,-53.263023,-1698.208130,364.532471,0.166656,1.128661,0.620431,-19.135691,-1507.571167,198.187836,-0.354839,0.152311,0.130548,-154.376282,-1646.424683,573.950928,-0.252996,-0.065463,0.051410,-262.676270,-1643.512939,248.954453
30,0,-0.078687,-0.007669,0.056447,-315.670898,-1646.209229,581.211182,-0.149266,-0.059874,-0.335265,-324.243317,-1807.364990,914.653015,-0.938986,-0.666162,-1.114203,-548.672791,-1669.095337,360.590149,0.011039,-1.425168,-0.753987,-573.275879,-1509.747437,142.179733,-0.120855,-0.014026,-0.157407,-435.045532,-1650.205811,567.304565,-0.786047,0.558847,0.983761,-55.338009,-1698.167236,364.297058,0.190115,1.132995,0.600960,-20.443048,-1507.596924,198.230453,-0.348612,0.158259,0.136968,-154.401443,-1647.628784,573.126831,-0.257298,-0.066610,0.052309,-262.565277,-1645.788330,248.515060
31,0,-0.068399,-0.006292,0.051640,-315.605774,-1646.959229,580.603821,-0.146473,-0.059063,-0.333674,-324.459442,-1807.732300,914.469299,-0.941014,-0.661522,-1.116683,-548.664062,-1668.995972,360.808289,0.008529,-1.422715,-0.753735,-573.376831,-1509.457520,142.633118,-0.148343,-0.008090,-0.154888,-434.762604,-1651.391724,566.866882,-0.789442,0.561630,0.952504,-55.920891,-1698.393066,364.277496,0.197971,1.131863,0.597343,-21.122091,-1507.597412,198.227173,-0.382897,0.185880,0.113729,-154.812393,-1648.641357,572.499268,-0.259420,-0.063997,0.045600,-262.268921,-1648.057739,248.249069
